38.5 6 384.1 147 5265.0 17.4 70 2 chevy_civic
32.7 6 443.9 133 5027.0 9.0 82 1 buick_crown
12.0 6 179.6 216 3561.0 21.8 70 2 dodge_beetle
11.4 5 435.2 59 4599.0 23.4 80 1 ford_maverick
36.0 8 218.0 98 3749.0 11.9 75 3 honda_camaro
10.9 4 216.5 110 3711.0 15.2 73 2 ford_mustang
40.9 4 199.3 190 1959.0 8.4 72 2 vw_camaro
36.2 6 275.7 229 2005.0 18.3 81 2 vw_civic
11.3 6 128.6 90 3618.0 14.6 74 3 plymouth_valiant
11.4 4 280.4 207 2575.0 12.3 78 3 buick_maverick
47.5 5 275.8 199 1584.0 11.3 79 2 ford_beetle
23.0 6 359.5 ? 4391.0 18.5 79 1 dodge_civic
22.8 8 386.8 119 1630.0 14.7 81 3 chevy_beetle
40.5 3 237.4 121 3881.0 10.9 81 2 chevy_mustang
45.9 5 184.9 226 3657.0 19.0 80 2 dodge_camaro
47.4 5 168.5 79 5375.0 17.0 79 3 chevy_mustang
38.1 4 144.0 193 3437.0 21.7 72 1 dodge_accord
23.1 6 91.9 107 1754.0 9.9 74 2 honda_mustang
11.3 6 200.1 180 3707.0 20.6 79 1 dodge_mustang
39.1 8 172.7 123 4864.0 18.8 74 1 toyota_valiant
30.3 8 437.2 ? 5487.0 9.8 78 3 dodge_accord
25.0 8 281.9 199 3221.0 19.1 80 2 chevy_maverick
44.3 4 202.0 194 2781.0 15.1 81 2 vw_accord
12.4 8 290.6 205 5127.0 23.1 79 1 chevy_corolla
27.7 8 122.9 57 2265.0 10.3 80 3 toyota_valiant
8.5 4 238.7 173 3962.0 18.3 73 3 buick_valiant
26.7 4 308.0 72 3123.0 14.1 70 3 plymouth_corolla
10.3 5 255.8 123 1664.0 23.3 79 1 dodge_crown
12.8 8 222.7 147 2889.0 13.3 74 1 plymouth_maverick
12.7 6 447.7 120 2561.0 23.4 70 2 dodge_maverick
34.0 4 404.5 142 4244.0 22.4 75 3 plymouth_accord
37.8 4 306.9 229 5295.0 12.3 81 1 buick_maverick
31.3 5 286.4 71 2572.0 20.9 79 3 honda_valiant
46.5 4 305.9 170 4746.0 23.9 79 1 honda_accord
23.0 4 146.5 119 1721.0 12.0 76 2 dodge_beetle
19.4 4 220.2 70 3652.0 15.0 70 3 plymouth_crown
42.7 3 85.0 75 1782.0 16.3 79 1 vw_accord
16.9 3 250.7 221 5236.0 12.7 73 3 ford_civic
46.5 4 276.3 208 4565.0 8.2 78 1 mazda_civic
8.5 8 156.5 213 4132.0 11.5 82 1 dodge_corolla
46.8 4 436.3 228 4796.0 12.5 70 1 mazda_civic
9.7 8 415.6 84 4090.0 15.1 78 3 mazda_mustang
43.6 6 344.4 111 5376.0 10.7 77 1 honda_maverick
29.1 4 272.7 169 4356.0 22.0 74 2 ford_beetle
47.7 6 400.6 135 5199.0 19.3 75 3 dodge_valiant
11.0 8 119.6 123 3569.0 9.4 76 2 dodge_corolla
30.2 6 370.4 112 1968.0 18.4 73 2 chevy_civic
46.8 4 117.4 155 3613.0 18.5 75 3 vw_maverick
28.9 4 371.8 152 2007.0 23.3 76 1 toyota_corolla
33.2 3 174.8 76 3870.0 8.0 80 2 mazda_maverick
35.8 4 403.3 133 3430.0 12.0 75 3 honda_mustang
26.2 6 428.7 148 3990.0 22.8 80 1 mazda_beetle
33.1 4 126.5 151 1540.0 22.9 82 3 chevy_accord
31.4 4 245.8 85 2279.0 19.5 81 3 honda_camaro
44.0 8 442.8 183 3465.0 20.3 75 3 plymouth_crown
9.8 8 253.7 51 5302.0 9.5 71 1 toyota_crown
19.2 3 398.1 111 3034.0 16.2 74 2 chevy_beetle
46.0 8 293.7 190 3197.0 11.7 72 2 ford_accord
43.6 4 212.6 150 4359.0 10.9 76 3 chevy_civic
26.2 4 178.6 94 3915.0 21.0 73 3 plymouth_maverick
32.8 8 147.2 174 2696.0 10.2 70 1 buick_accord
19.1 4 359.5 150 3143.0 15.5 81 3 chevy_mustang
15.5 8 216.9 193 2371.0 23.0 81 3 ford_accord
26.5 8 264.3 181 5364.0 11.0 75 3 ford_beetle
22.1 8 257.1 158 2023.0 23.6 75 2 dodge_civic
31.3 6 289.4 136 2987.0 23.9 76 3 plymouth_valiant
11.1 8 398.9 71 1603.0 16.9 80 2 toyota_maverick
47.0 8 442.7 94 2387.0 10.7 77 1 dodge_mustang
47.4 6 224.9 123 4622.0 13.1 72 1 toyota_civic
35.9 8 384.5 156 2305.0 14.8 75 2 buick_crown
29.4 8 360.5 141 1820.0 12.9 79 2 dodge_camaro
20.4 4 287.9 99 3398.0 12.5 71 2 honda_accord
40.6 8 433.3 47 1540.0 23.6 82 2 mazda_accord
35.4 8 146.2 137 1839.0 10.5 78 3 toyota_corolla
14.5 5 111.5 99 4731.0 19.7 71 2 plymouth_camaro
44.4 4 394.5 181 4586.0 8.0 72 2 vw_civic
40.9 5 236.9 50 5161.0 17.5 81 2 dodge_accord
46.0 8 391.8 154 4918.0 22.7 82 3 mazda_camaro
37.0 8 409.4 219 4233.0 12.6 79 3 buick_valiant
32.5 4 93.7 78 1709.0 11.0 81 3 buick_corolla
24.7 5 405.7 133 4631.0 18.4 81 1 toyota_crown
45.3 8 240.4 63 4882.0 19.4 71 3 dodge_mustang
42.6 4 264.0 161 4696.0 19.0 78 2 vw_accord
9.8 5 308.1 147 3534.0 13.1 70 3 honda_valiant
9.1 4 422.0 121 2432.0 12.0 74 3 dodge_mustang
23.1 5 77.3 142 4881.0 23.3 70 2 honda_camaro
40.4 6 251.2 211 4409.0 22.8 74 3 mazda_accord
47.5 6 331.3 82 5423.0 15.3 77 1 plymouth_camaro
14.0 8 344.6 50 2123.0 21.5 77 3 chevy_accord
31.8 4 333.2 205 2403.0 15.2 80 1 buick_maverick
23.2 4 121.1 152 2347.0 14.8 77 1 plymouth_mustang
46.8 4 183.8 210 4670.0 10.5 71 1 plymouth_maverick
41.7 4 206.3 156 2248.0 14.8 77 2 ford_beetle
41.5 6 375.7 195 1767.0 16.6 81 3 toyota_maverick
26.7 4 175.9 125 5494.0 8.4 74 1 vw_corolla
24.6 4 150.1 184 1599.0 15.1 70 1 vw_civic
18.9 4 433.8 214 4841.0 20.5 76 3 honda_mustang
10.3 6 73.4 151 2961.0 18.9 82 2 plymouth_corolla
42.6 6 449.2 79 4866.0 18.2 75 2 chevy_camaro
40.5 6 327.2 95 3718.0 22.6 74 1 ford_mustang
48.0 8 384.8 83 5107.0 8.3 70 2 toyota_beetle
47.9 8 182.0 91 5205.0 16.9 70 3 ford_maverick
30.2 6 75.4 102 1536.0 20.6 75 2 chevy_beetle
38.8 3 350.4 148 1802.0 16.7 79 3 vw_crown
45.8 4 387.0 154 2501.0 13.2 81 1 ford_maverick
42.0 6 351.4 124 4177.0 10.2 76 3 honda_valiant
17.9 6 124.3 159 5053.0 22.2 79 1 honda_mustang
26.0 3 356.3 61 3340.0 15.5 79 3 dodge_valiant
13.2 6 362.2 62 3928.0 22.0 70 3 mazda_valiant
46.2 8 320.2 78 2254.0 17.4 78 2 vw_corolla
32.2 3 361.1 141 4720.0 18.8 73 3 ford_accord
17.1 6 391.5 85 5369.0 20.9 74 1 dodge_civic
34.9 5 303.2 98 2574.0 18.5 71 3 mazda_corolla
32.7 6 103.7 ? 3479.0 14.4 81 1 ford_beetle
22.3 6 255.3 195 1844.0 16.2 79 1 honda_beetle
12.5 8 99.5 49 3737.0 20.8 82 3 ford_crown
34.9 8 224.9 165 3511.0 14.0 77 2 ford_camaro
28.8 4 224.7 169 2078.0 14.2 71 3 buick_beetle
38.9 8 95.1 193 3268.0 9.5 72 3 plymouth_camaro
28.8 4 202.6 218 2836.0 22.6 81 2 ford_beetle
42.1 5 112.2 ? 3587.0 9.5 78 1 buick_mustang
30.1 6 377.1 74 3843.0 18.4 71 3 buick_valiant
30.4 8 430.1 209 1534.0 14.6 75 2 chevy_maverick
43.1 3 97.5 130 4544.0 14.5 81 2 vw_valiant
24.1 6 432.9 150 4352.0 18.9 73 1 chevy_corolla
13.4 6 268.6 168 2965.0 9.1 76 2 honda_valiant
9.2 6 183.8 171 1712.0 17.5 75 1 vw_valiant
38.2 4 99.2 217 4520.0 20.4 79 3 ford_civic
32.8 8 260.2 229 5321.0 21.3 78 2 honda_valiant
36.2 4 371.9 179 2461.0 10.7 78 3 mazda_maverick
16.5 8 338.7 99 2794.0 22.4 79 2 vw_accord
13.5 3 89.1 208 2235.0 18.5 73 2 toyota_civic
8.6 6 97.7 ? 3808.0 22.1 70 3 plymouth_maverick
22.0 3 223.1 89 2119.0 15.8 71 2 plymouth_beetle
31.6 4 182.2 211 2925.0 16.7 77 3 honda_valiant
23.7 6 158.3 93 4288.0 22.7 79 3 mazda_civic
25.5 4 176.8 87 3740.0 22.4 77 1 mazda_accord
44.2 8 375.3 71 3046.0 15.2 71 3 ford_valiant
21.9 4 423.1 204 3181.0 12.4 73 1 mazda_mustang
28.6 3 223.9 138 3748.0 14.3 70 3 toyota_maverick
39.3 5 414.3 170 1523.0 14.2 76 2 buick_corolla
23.9 6 192.2 90 1814.0 12.6 73 3 chevy_accord
32.9 6 251.0 185 5025.0 12.3 80 2 dodge_mustang
42.5 4 155.9 186 1812.0 21.8 77 1 buick_mustang
46.0 8 313.4 104 4327.0 9.1 78 2 toyota_accord
13.9 6 442.0 122 5180.0 18.8 81 3 mazda_maverick
45.1 6 299.3 85 2583.0 10.8 78 2 vw_valiant
27.7 6 206.0 226 2982.0 13.5 72 1 toyota_mustang
18.3 5 316.2 165 3776.0 9.0 74 2 toyota_valiant
26.4 6 116.7 218 5027.0 12.3 75 2 honda_corolla
47.2 5 407.7 102 5268.0 20.3 75 3 mazda_valiant
27.7 4 261.2 190 4458.0 22.2 79 3 toyota_accord
21.2 8 240.8 187 1846.0 11.5 77 2 toyota_corolla
33.3 3 292.6 173 4177.0 15.4 75 1 plymouth_camaro
17.6 8 307.4 224 3141.0 15.5 75 2 dodge_valiant
11.0 3 97.3 118 3383.0 22.0 73 1 chevy_corolla
13.2 6 329.4 70 1697.0 20.2 76 1 plymouth_corolla
13.1 4 161.9 170 2264.0 16.2 77 1 ford_maverick
14.1 4 341.3 180 4662.0 18.7 72 2 buick_accord
13.6 3 382.6 152 3316.0 21.6 76 1 mazda_crown
33.6 3 375.5 84 2707.0 8.2 72 2 mazda_corolla
15.3 4 280.0 139 3036.0 14.4 77 1 honda_camaro
21.8 4 267.7 103 4918.0 22.5 70 1 toyota_corolla
43.9 3 124.3 125 4496.0 19.8 70 2 ford_beetle
27.0 4 364.6 165 2589.0 16.7 75 3 honda_mustang
34.7 4 173.1 ? 1970.0 16.5 79 3 honda_civic
14.9 4 258.7 89 2508.0 13.6 78 2 plymouth_camaro
15.7 8 178.0 121 5183.0 16.3 81 2 vw_corolla
9.6 4 120.9 96 3826.0 18.5 73 3 dodge_crown
14.8 4 309.2 83 3634.0 14.7 75 3 plymouth_corolla
19.1 8 90.6 190 3886.0 19.4 81 3 buick_crown
15.1 5 354.5 213 2964.0 21.8 74 2 vw_corolla
11.5 6 190.7 114 4728.0 10.5 81 1 toyota_mustang
12.8 4 70.1 184 3593.0 15.2 70 2 honda_civic
26.4 4 264.2 211 1967.0 14.5 75 3 buick_civic
16.3 4 87.8 202 2016.0 19.0 78 1 mazda_accord
22.6 5 174.9 80 3647.0 12.0 81 2 honda_mustang
28.1 4 338.7 222 5246.0 18.2 72 3 honda_camaro
35.6 3 93.8 115 2733.0 22.0 80 2 toyota_crown
9.6 5 388.9 108 4978.0 14.7 72 1 vw_maverick
40.0 6 71.5 57 4556.0 22.6 71 3 vw_mustang
33.1 6 163.8 135 2491.0 23.9 82 2 buick_accord
11.3 4 351.5 66 1645.0 9.7 73 1 ford_accord
42.9 4 190.2 92 1907.0 11.7 79 1 plymouth_accord
44.8 4 108.7 104 4414.0 23.2 72 2 dodge_valiant
10.4 4 206.9 195 2299.0 23.3 81 1 ford_valiant
19.1 5 172.7 207 2985.0 9.6 71 3 chevy_crown
40.2 4 390.2 102 3507.0 8.2 70 1 vw_civic
37.9 3 189.1 204 4402.0 10.6 72 2 honda_valiant
15.4 6 369.8 204 1953.0 23.9 79 3 dodge_accord
16.4 8 408.9 187 3125.0 10.9 75 1 ford_valiant
22.8 6 234.9 73 3440.0 16.0 78 1 buick_valiant
27.4 6 415.8 173 3663.0 21.6 80 3 ford_mustang
32.7 4 213.4 220 4773.0 8.3 74 3 mazda_crown
22.8 8 436.3 172 2187.0 17.7 72 1 buick_beetle
26.5 6 103.9 107 4731.0 12.4 74 3 mazda_crown
37.9 3 331.1 138 4272.0 21.8 74 2 toyota_accord
9.5 6 257.6 165 3723.0 12.5 74 1 mazda_civic
18.1 8 217.3 140 4298.0 19.0 81 2 dodge_corolla
36.5 4 310.4 68 3148.0 18.8 81 1 vw_crown
43.8 6 337.5 103 2054.0 11.5 76 2 chevy_valiant
28.5 6 71.7 194 4163.0 8.6 74 2 chevy_corolla
29.3 8 133.4 205 3599.0 14.5 76 3 dodge_corolla
12.3 4 341.0 71 4057.0 12.6 78 1 buick_accord
25.9 6 323.2 221 2852.0 20.9 74 3 plymouth_crown
29.3 4 437.1 107 5127.0 20.8 71 3 ford_corolla
17.7 8 359.2 168 3849.0 15.3 74 1 vw_mustang
18.8 5 431.3 184 1842.0 17.7 77 2 vw_camaro
23.1 8 337.0 195 3299.0 17.7 81 1 mazda_maverick
8.8 8 183.3 220 4525.0 21.2 73 1 toyota_camaro
20.9 8 110.0 104 4677.0 14.8 71 1 chevy_camaro
16.5 6 367.1 204 3478.0 12.4 79 3 vw_maverick
21.1 5 314.8 70 5079.0 12.2 72 1 chevy_valiant
12.8 6 88.3 176 2571.0 16.6 78 1 buick_valiant
43.6 4 206.8 183 3142.0 15.2 78 1 toyota_accord
31.7 4 433.6 171 5094.0 15.0 77 2 dodge_accord
35.2 5 260.2 ? 5085.0 9.5 77 2 ford_corolla
39.6 8 234.4 207 4243.0 19.5 77 2 plymouth_corolla
27.9 4 243.9 77 4936.0 11.4 77 2 toyota_corolla
11.5 8 149.4 56 1855.0 11.2 77 3 toyota_civic
29.5 6 210.1 178 4960.0 14.6 70 3 buick_beetle
31.5 6 210.5 133 2782.0 11.6 75 1 mazda_crown
37.8 3 89.9 202 2213.0 17.3 81 3 mazda_corolla
25.3 8 361.7 117 2457.0 13.9 78 2 chevy_corolla
13.1 6 228.3 77 3172.0 15.2 77 1 honda_civic
19.4 4 382.4 200 2505.0 16.6 72 1 mazda_civic
22.5 8 393.1 147 2782.0 11.3 80 2 vw_crown
33.8 4 150.6 ? 2040.0 10.5 70 2 vw_valiant
30.8 6 319.8 179 2685.0 22.1 71 2 ford_crown
22.2 5 249.5 140 3789.0 14.9 80 3 honda_mustang
47.5 6 404.5 157 3267.0 14.6 71 1 vw_crown
32.2 5 152.0 131 2887.0 8.6 76 2 buick_crown
17.5 5 327.6 198 4486.0 16.0 81 1 chevy_civic
12.1 8 300.9 199 5074.0 16.9 75 1 honda_valiant
14.1 3 182.2 177 4527.0 16.9 80 3 mazda_valiant
17.8 8 121.9 65 2828.0 19.3 71 1 honda_civic
14.4 4 317.6 200 4478.0 10.8 77 2 toyota_corolla
15.5 4 350.7 169 2108.0 12.0 78 2 ford_maverick
19.4 4 189.9 174 2021.0 21.0 76 1 ford_corolla
14.9 6 315.0 113 2883.0 23.2 73 1 ford_beetle
43.9 8 220.1 208 4731.0 10.2 82 3 plymouth_camaro
11.2 8 341.0 179 2485.0 16.0 82 2 ford_camaro
29.0 4 145.7 67 1753.0 11.4 70 2 buick_corolla
24.4 8 408.3 ? 2027.0 9.0 73 1 toyota_beetle
47.3 8 179.2 209 4935.0 13.2 73 1 dodge_corolla
12.5 8 209.8 55 4035.0 10.3 77 1 vw_maverick
23.9 3 92.1 223 2513.0 19.4 73 2 ford_camaro
46.8 4 112.4 171 3721.0 16.5 73 1 mazda_maverick
42.6 5 266.0 162 3610.0 10.3 82 3 plymouth_accord
40.7 4 171.7 96 4122.0 8.1 71 3 chevy_accord
18.3 6 387.5 92 2433.0 20.9 81 1 dodge_camaro
14.8 4 75.6 219 4958.0 10.8 79 3 mazda_crown
34.7 5 214.1 101 2737.0 17.7 76 3 toyota_camaro
45.2 6 198.2 189 4277.0 13.4 73 3 mazda_maverick
30.3 8 77.3 118 1564.0 17.4 80 3 dodge_accord
30.9 8 117.3 72 2991.0 13.1 75 3 dodge_mustang
19.2 8 227.2 48 2907.0 9.4 72 2 honda_civic
38.8 6 257.3 146 3674.0 11.6 76 1 chevy_valiant
15.5 6 223.6 226 1791.0 11.0 75 3 chevy_crown
20.9 8 271.8 114 4661.0 14.8 72 1 mazda_accord
25.0 6 296.2 112 2371.0 18.5 73 3 plymouth_beetle
28.3 6 73.8 109 4208.0 12.2 79 2 dodge_maverick
17.7 8 246.4 142 4713.0 8.2 74 2 toyota_crown
12.6 5 436.1 127 3748.0 16.3 78 3 dodge_crown
32.4 5 267.2 208 4464.0 17.7 75 3 vw_corolla
19.5 5 327.5 139 4147.0 23.4 82 3 honda_beetle
31.2 4 188.5 139 2922.0 17.4 73 2 honda_civic
14.2 4 364.1 71 4735.0 15.5 80 2 chevy_civic
27.2 4 363.7 227 2679.0 17.2 80 1 vw_camaro
29.3 6 268.1 92 3785.0 22.8 76 2 honda_accord
10.1 4 440.9 59 4482.0 21.3 71 3 buick_civic
21.5 8 117.7 168 3016.0 13.2 73 1 plymouth_maverick
13.4 4 76.4 156 2711.0 11.8 74 2 dodge_mustang
10.5 4 362.7 122 3337.0 12.2 73 2 ford_mustang
47.6 4 376.7 124 4772.0 16.1 73 3 mazda_beetle
20.9 8 115.7 190 5220.0 19.9 80 1 chevy_beetle
40.4 5 170.9 82 3680.0 16.1 82 2 mazda_valiant
18.2 8 76.7 197 4146.0 9.1 78 2 dodge_maverick
35.3 5 181.5 165 5113.0 19.6 80 3 ford_camaro
38.4 4 363.8 123 1894.0 20.9 82 1 plymouth_maverick
31.8 4 266.8 130 2428.0 12.6 71 1 buick_civic
26.9 5 202.3 93 4336.0 18.6 75 1 toyota_mustang
24.5 4 211.3 184 4795.0 14.8 77 1 plymouth_maverick
22.0 6 70.5 140 4928.0 22.2 77 3 vw_crown
45.2 4 183.9 105 3160.0 21.5 80 2 ford_corolla
41.2 5 315.7 156 1857.0 16.4 76 2 vw_corolla
46.6 3 440.2 229 3251.0 19.1 79 1 vw_valiant
13.0 8 391.9 126 2423.0 22.1 80 1 plymouth_crown
37.2 4 79.0 215 2665.0 15.9 73 1 buick_civic
45.5 5 411.5 109 4589.0 13.0 76 2 dodge_beetle
15.2 3 367.6 56 1802.0 20.1 82 2 plymouth_valiant
10.7 3 366.5 84 4810.0 11.5 79 1 dodge_civic
37.6 8 244.0 123 3211.0 14.2 75 3 honda_maverick
31.0 5 221.2 86 3884.0 21.9 80 2 plymouth_camaro
41.7 4 185.1 46 1859.0 19.6 75 2 toyota_beetle
13.6 8 95.0 214 2849.0 14.5 71 1 ford_maverick
39.8 4 156.7 201 1859.0 11.4 77 3 buick_valiant
16.1 3 163.7 183 5346.0 13.7 77 1 toyota_accord
14.5 5 253.9 77 4729.0 12.5 80 1 toyota_camaro
14.6 8 354.0 68 3339.0 10.8 76 3 mazda_maverick
40.6 8 250.0 58 2394.0 19.9 80 3 ford_beetle
34.6 8 92.0 179 5234.0 12.0 78 3 buick_camaro
28.9 6 434.0 217 2878.0 15.3 77 2 vw_mustang
22.4 4 428.2 125 2144.0 14.2 78 1 plymouth_crown
43.1 3 368.4 68 3753.0 23.7 78 2 mazda_mustang
23.7 5 446.7 140 5275.0 14.3 75 3 dodge_beetle
40.7 8 276.9 ? 1515.0 9.3 71 2 toyota_camaro
25.6 4 435.9 115 2452.0 9.4 81 3 plymouth_civic
23.1 4 98.7 160 5254.0 17.5 76 3 honda_camaro
26.5 6 209.0 178 2184.0 17.6 72 1 vw_valiant
20.1 8 155.6 66 1953.0 14.7 82 1 ford_crown
37.9 4 144.4 53 3781.0 14.9 76 1 dodge_corolla
28.1 3 123.5 229 4947.0 8.9 78 2 honda_maverick
17.3 4 306.5 89 3408.0 16.3 79 1 vw_valiant
44.0 4 366.9 56 5478.0 16.1 79 3 mazda_maverick
23.4 5 289.8 81 4217.0 10.4 71 1 toyota_camaro
29.7 4 125.8 53 1796.0 9.7 82 2 dodge_corolla
44.3 4 378.2 118 5471.0 10.0 75 1 honda_civic
33.0 4 311.7 194 3132.0 9.6 82 1 vw_accord
12.7 8 217.5 109 2650.0 17.8 75 1 dodge_camaro
45.6 6 326.2 128 3732.0 11.1 78 2 ford_beetle
33.1 4 168.8 170 2717.0 12.0 82 3 ford_camaro
21.4 8 201.2 140 1846.0 10.8 78 3 plymouth_crown
13.6 6 418.6 205 1506.0 23.3 82 3 ford_camaro
39.8 8 180.4 205 3298.0 21.7 74 1 dodge_beetle
32.8 8 248.6 48 4847.0 11.7 74 1 ford_beetle
29.3 5 408.3 ? 3789.0 13.2 78 2 honda_maverick
43.8 6 338.9 131 5497.0 11.4 77 3 honda_mustang
39.5 5 93.6 228 2647.0 15.9 76 1 mazda_beetle
14.1 3 126.0 135 2622.0 8.3 77 1 dodge_maverick
20.5 4 73.0 228 2139.0 18.7 75 1 vw_camaro
17.9 4 309.8 185 2156.0 16.4 72 2 mazda_corolla
37.8 4 240.1 92 2641.0 22.4 76 3 toyota_beetle
9.3 5 121.0 ? 4671.0 10.6 77 2 chevy_civic
30.8 4 434.0 229 5123.0 20.9 77 3 dodge_valiant
38.5 4 271.3 204 5400.0 20.7 70 3 chevy_mustang
43.1 4 161.9 64 2429.0 10.0 76 1 dodge_maverick
21.7 4 260.2 176 5025.0 14.4 72 1 dodge_maverick
40.9 8 328.3 110 2813.0 10.7 71 1 mazda_corolla
12.4 4 99.0 47 1951.0 12.1 71 1 mazda_mustang
41.9 4 174.4 120 4980.0 12.2 77 1 toyota_camaro
13.1 3 376.6 89 4044.0 16.9 78 3 mazda_maverick
23.9 6 244.7 197 2159.0 14.6 72 1 dodge_crown
39.9 8 277.7 108 3219.0 23.2 72 1 ford_corolla
14.0 8 234.5 198 2649.0 10.0 75 2 ford_crown
17.2 5 86.7 46 4447.0 23.6 80 2 ford_camaro
36.9 3 133.0 103 3314.0 11.7 79 3 buick_civic
36.8 4 239.3 90 5457.0 20.4 70 3 chevy_accord
33.6 5 149.5 89 1719.0 13.4 75 2 buick_corolla
35.8 5 89.0 59 2920.0 10.3 81 2 vw_maverick
29.7 8 390.6 80 3428.0 21.7 72 1 mazda_maverick
18.1 4 442.9 148 3513.0 12.9 80 1 honda_valiant
21.8 4 371.4 100 2764.0 18.5 73 3 chevy_crown
15.3 5 394.4 ? 4417.0 17.1 78 2 toyota_camaro
44.3 4 162.0 115 4999.0 15.5 72 3 vw_camaro
31.3 6 435.0 207 5255.0 15.9 70 1 vw_beetle
24.0 4 144.8 213 4720.0 19.7 72 3 vw_crown
26.5 8 431.5 137 4902.0 9.4 76 3 honda_mustang
45.9 4 448.0 ? 3702.0 18.7 82 3 toyota_beetle
14.1 4 340.5 66 4804.0 22.3 76 1 plymouth_accord
31.4 5 442.8 221 2714.0 8.9 80 3 toyota_maverick
28.2 4 286.4 57 3094.0 10.3 74 1 plymouth_crown
32.5 4 168.6 101 2768.0 19.5 70 2 vw_civic
8.7 3 236.1 101 3370.0 15.0 80 3 chevy_crown
42.9 4 295.6 105 2642.0 14.5 77 3 chevy_maverick
45.3 5 97.8 76 5346.0 10.2 79 1 vw_crown
30.6 5 306.5 190 2751.0 16.1 77 3 toyota_beetle
35.9 8 442.8 69 1892.0 10.0 79 1 plymouth_corolla
44.9 4 142.2 163 3607.0 15.6 81 3 dodge_camaro
36.3 8 371.2 69 1728.0 20.2 79 2 buick_camaro
14.1 5 415.0 59 1942.0 12.1 82 2 plymouth_valiant
31.1 6 428.6 213 2378.0 15.7 79 2 chevy_beetle
32.3 5 434.9 81 3357.0 23.9 71 3 dodge_crown
25.0 8 268.2 197 3233.0 19.0 79 3 buick_accord
37.5 8 441.4 146 4699.0 21.5 72 2 honda_mustang
45.4 8 357.8 60 4458.0 14.6 73 2 dodge_corolla
45.0 8 131.4 222 3205.0 20.3 70 1 vw_accord
26.0 4 251.2 ? 2835.0 8.6 73 1 chevy_maverick
12.5 3 343.0 204 2766.0 10.0 74 2 honda_accord
47.4 6 164.0 77 4596.0 11.2 72 2 buick_maverick
41.6 6 313.4 203 1708.0 14.4 80 3 dodge_mustang
13.0 5 323.3 48 1551.0 21.5 79 2 toyota_camaro
44.8 3 131.8 140 4682.0 13.5 71 1 vw_camaro
42.8 4 284.7 188 3409.0 18.5 82 1 vw_maverick
28.8 4 363.2 218 2024.0 19.3 75 1 dodge_camaro
31.7 3 259.6 213 2442.0 17.4 77 1 vw_corolla
24.0 5 74.6 197 5230.0 13.7 76 1 mazda_accord
10.2 3 73.4 209 4938.0 17.2 80 1 chevy_camaro
21.4 4 205.7 83 4339.0 13.5 70 2 buick_maverick
40.1 8 422.0 98 3429.0 9.3 73 1 vw_civic
8.2 8 156.9 99 3581.0 23.9 72 1 chevy_mustang
21.3 8 311.1 115 5401.0 10.0 75 1 toyota_civic
23.9 5 154.4 118 5363.0 9.2 78 1 toyota_corolla
29.5 4 192.2 146 2361.0 22.1 78 2 vw_valiant
44.8 6 392.3 75 4744.0 12.8 76 3 mazda_accord
21.9 8 347.0 173 2289.0 18.4 81 3 vw_mustang
21.9 4 106.3 77 2354.0 13.3 78 3 honda_maverick
37.5 8 232.9 103 4204.0 14.3 77 3 mazda_beetle
26.1 6 81.1 139 3120.0 12.2 74 1 buick_maverick
17.0 6 252.7 193 5226.0 13.5 78 3 chevy_civic
26.1 6 321.7 182 1856.0 14.6 76 3 dodge_accord
13.6 6 115.0 165 3546.0 19.5 74 2 toyota_beetle
15.1 4 179.8 75 5174.0 16.2 77 2 ford_maverick
27.9 4 221.2 147 5116.0 23.1 76 2 dodge_civic
24.8 6 419.4 62 2126.0 8.7 78 1 ford_valiant
44.6 6 447.4 115 2967.0 16.0 79 1 plymouth_camaro
22.5 8 87.1 122 3976.0 17.3 70 1 mazda_civic
31.2 5 359.2 53 2138.0 22.7 82 2 honda_accord
33.3 6 211.3 96 5372.0 8.8 78 3 buick_maverick
8.5 8 219.1 222 5159.0 17.2 76 2 buick_accord
34.5 3 356.6 221 2168.0 21.7 70 1 buick_accord
15.1 8 419.0 111 1985.0 11.9 70 2 dodge_mustang
46.4 4 431.4 54 1842.0 22.0 74 3 toyota_crown
13.9 6 289.3 79 5138.0 8.3 77 1 toyota_mustang
24.6 5 205.7 118 2274.0 19.7 78 3 dodge_accord
11.4 6 369.3 220 3165.0 22.9 81 3 plymouth_accord
47.9 4 165.4 72 3295.0 18.5 75 1 toyota_beetle
28.1 6 284.3 186 3896.0 15.0 81 3 toyota_corolla
31.8 8 206.3 66 1787.0 8.7 82 2 ford_camaro
10.7 3 319.5 227 2407.0 22.7 79 3 ford_corolla
38.0 8 161.4 116 5226.0 15.5 81 3 vw_accord
16.4 8 142.8 189 5134.0 8.5 77 3 toyota_camaro
43.9 6 418.9 109 4625.0 19.0 75 2 toyota_accord
16.2 3 108.7 161 1578.0 15.7 80 3 vw_accord
15.6 4 262.3 81 2808.0 10.0 75 3 toyota_crown
9.5 8 153.9 73 4012.0 11.4 73 2 dodge_accord
26.9 6 84.8 219 2601.0 9.0 80 1 dodge_crown
30.6 8 83.7 ? 5138.0 17.2 74 1 buick_maverick
10.6 8 136.6 209 4036.0 18.0 71 1 honda_corolla
39.0 3 399.4 161 1788.0 16.1 72 3 buick_civic
26.1 4 177.3 ? 5136.0 21.1 72 1 vw_mustang
29.0 5 431.2 59 5331.0 21.8 81 2 dodge_beetle
